year,transect,lattitude,longitude,depth_m_,dfs_m_,substrate.code,point,potfol,elonut,cerdem,najfle,potcri,myrspi,valame,najmin,potgra,potper,zanpal,calsp,nymodo,lemmin,spipol,stupec,elasp,potbic,potpus,unidentif3,elesp,spaspp,typha,point_sum_myrspi,point_sum_cerdem,point_sum_others,june_temp,june_dew_point,precipitation
2010,8,41.50221,-73.45158,0.8,5,5,6,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,9,11,74.49,63.74,0
2010,8,41.42743,-73.44959,3,30,4,6,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,9,11,74.49,63.74,0
2011,8,41.42741,-73.44948,3.6,30,1,6,0,NA,1,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,9,11,74.23,64.54,0
2010,8,41.57151,-73.4434,5,50,4,6,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,9,11,74.49,63.74,0
2010,8,41.48026,-73.4359,1.5,80,5,6,NA,NA,4,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,9,11,74.49,63.74,0
2010,8,41.47024,-73.43523,0.9,5,5,6,NA,NA,0,NA,NA,4,0,2,NA,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,NA,NA,34,9,11,74.49,63.74,0
2010,8,41.57116,-73.48837,0.5,5,1,7,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2011,8,41.57115,-73.48836,1.5,10,1,7,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,37,5,7,74.23,64.54,0
2010,8,41.42449,-73.453,2,80,4,7,NA,NA,2,NA,NA,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2011,8,41.42436,-73.45282,1.9,70,1,7,0,NA,2,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,37,5,7,74.23,64.54,0
2010,8,41.50213,-73.45234,5,70,4,7,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2010,8,41.50215,-73.45198,2.9,40,5,7,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2011,8,41.50243,-73.45194,1.6,50,5,7,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,37,5,7,74.23,64.54,0
2010,8,41.42737,-73.44978,1.3,50,7,7,NA,NA,0,NA,NA,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2011,8,41.42738,-73.44962,3.1,40,1,7,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,37,5,7,74.23,64.54,0
2010,8,41.57145,-73.44303,2.7,20,1,7,NA,NA,0,NA,NA,5,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2010,8,41.51222,-73.44117,5,80,4,7,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2010,8,41.48047,-73.43513,2,40,4,7,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2010,8,41.4805,-73.43466,0.1,0.1,5,7,NA,NA,1,NA,NA,2,0,2,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,3,NA,NA,37,5,7,74.49,63.74,0
2010,8,41.48048,-73.42479,1,10,1,7,NA,NA,0,NA,NA,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,37,5,7,74.49,63.74,0
2011,8,41.57105,-73.48842,1,20,1,8,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,28,5,8,74.23,64.54,0
2010,8,41.57121,-73.48837,0.1,0.1,1,8,NA,NA,1,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.51429,-73.45342,2.1,50,1,8,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2011,8,41.51423,-73.45331,2.3,40,1,8,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,28,5,8,74.23,64.54,0
2010,8,41.42385,-73.45252,0.1,0.2,5,8,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2011,8,41.42383,-73.45249,0.5,5,1,8,0,NA,3,0,NA,4,0,0,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,0,NA,NA,28,5,8,74.23,64.54,0
2010,8,41.50222,-73.45162,1,10,5,8,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.42741,-73.44971,1.3,40,7,8,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2011,8,41.42721,-73.44971,1.6,60,1,8,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,28,5,8,74.23,64.54,0
2010,8,41.57154,-73.44329,4.1,40,1,8,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.51276,-73.44118,1.9,20,6,8,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.4803,-73.43534,1.6,60,4,8,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.47041,-73.4347,9.8,50,4,8,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2010,8,41.44718,-73.42963,1,20,5,8,NA,NA,1,NA,NA,2,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,28,5,8,74.49,63.74,0
2011,8,41.57118,-73.48833,0.8,5,1,9,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,5,18,74.23,64.54,0
2010,8,41.51449,-73.45346,4.2,70,4,9,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.51391,-73.4534,0.4,5,1,9,NA,NA,0,NA,NA,3,0,2,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2011,8,41.51391,-73.45331,1,5,1,9,0,NA,0,0,NA,5,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,5,18,74.23,64.54,0
2011,8,41.42403,-73.45262,1,30,1,9,0,NA,2,0,NA,5,0,0,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,0,NA,NA,38,5,18,74.23,64.54,0
2010,8,41.4239,-73.45254,0.4,5,5,9,NA,NA,1,NA,NA,4,0,2,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2011,8,41.250216,-73.45151,0.5,5,5,9,0,NA,0,0,NA,0,0,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,5,18,74.23,64.54,0
2010,8,41.42721,-73.44995,3,70,5,9,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.4273,-73.44988,3,60,5,9,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.57151,-73.44291,1.5,100,6,9,NA,NA,0,NA,NA,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.51248,-73.44118,2.5,50,6,9,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.4702,-73.43528,0.1,0.1,6,9,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.47029,-73.43481,9.5,40,4,9,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2010,8,41.44733,-73.4295,1,40,1,9,NA,NA,2,NA,NA,4,0,2,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,38,5,18,74.49,63.74,0
2011,8,41.57099,-73.48847,1.9,30,1,10,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,14,11,74.23,64.54,0
2010,8,41.51441,-73.45347,3.2,60,1,10,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.51421,-73.45345,1.9,40,1,10,NA,NA,0,NA,NA,5,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2011,8,41.51432,-73.45328,2.4,50,1,10,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,14,11,74.23,64.54,0
2010,8,41.42433,-73.45281,1.9,50,5,10,NA,NA,3,NA,NA,3,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2011,8,41.42396,-73.45259,1,20,1,10,0,NA,4,0,NA,5,0,0,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,0,NA,NA,34,14,11,74.23,64.54,0
2010,8,41.50221,-73.45173,1.8,20,5,10,NA,NA,0,NA,NA,4,0,0,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2011,8,41.5023,-73.45167,1.4,20,5,10,0,NA,0,0,NA,3,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,34,14,11,74.23,64.54,0
2010,8,41.42748,-73.44947,3.1,20,4,10,NA,NA,4,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.57163,-73.44348,6,60,4,10,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.51289,-73.44115,1,5,5,10,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.47025,-73.43504,5,20,5,10,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.4704,-73.43467,9.8,60,4,10,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2010,8,41.44728,-73.42957,0.5,30,5,10,NA,NA,3,NA,NA,3,0,2,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,34,14,11,74.49,63.74,0
2012,9,41.5139,-73.46336,5,5,1,0,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,8,0,0,73.69,63.04,0
2011,9,41.51258,-73.44123,2,40,7,0,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,8,0,0,74.23,64.54,0
2012,9,41.5707,-73.4887,2,60,4,1,0,NA,2,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2012,9,41.571,-73.48846,16,30,1,1,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2012,9,41.4244,-73.45277,2,60,1,1,0,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2012,9,41.4243,-73.45272,2,50,1,1,0,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2012,9,41.4273,-73.4499,2.5,60,6,1,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2011,9,41.57142,-73.44352,6.2,70,4,1,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,31,9,2,74.23,64.54,0
2012,9,41.5716,-73.44351,6,60,4,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2011,9,41.51231,-73.44133,3,70,6,1,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,31,9,2,74.23,64.54,0
2012,9,41.5124,-73.44123,2,60,4,1,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2011,9,41.48027,-73.43552,0.6,80,1,1,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,31,9,2,74.23,64.54,0
2011,9,41.47031,-73.43502,7,30,1,1,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,31,9,2,74.23,64.54,0
2012,9,41.4804,-73.43491,1.5,20,4,1,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,31,9,2,73.69,63.04,0
2011,9,41.47036,-73.43443,9.5,80,1,1,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,31,9,2,74.23,64.54,0
2012,9,41.5706,-73.48872,2.5,70,4,2,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,3,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2012,9,41.5708,-73.48854,2,40,4,2,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2012,9,41.4245,-73.45284,1.6,70,1,2,0,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2012,9,41.5022,-73.45227,5,60,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2012,9,41.4272,-73.44995,3,70,4,2,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2011,9,41.42766,-73.44929,0.5,5,6,2,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,27,4,19,74.23,64.54,0
2012,9,41.5716,-73.44362,6.6,70,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2011,9,41.57145,-73.4427,0.3,1,7,2,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,27,4,19,74.23,64.54,0
2012,9,41.5126,-73.44124,1.5,40,5,2,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2011,9,41.51293,-73.44117,1,5,6,2,2,NA,0,0,NA,0,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,27,4,19,74.23,64.54,0
2012,9,41.4802,-73.43542,1.8,70,4,2,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2011,9,41.48041,-73.43509,2.5,40,1,2,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,27,4,19,74.23,64.54,0
2012,9,41.4703,-73.43492,8,30,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,27,4,19,73.69,63.04,0
2011,9,41.44706,-73.42997,0.2,50,1,2,0,NA,2,2,NA,0,2,2,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,2,NA,NA,27,4,19,74.23,64.54,0
2012,9,41.5143,-73.4534,20,50,5,3,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.5708,-73.48862,2,50,4,3,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.4245,-73.45288,1.5,80,1,3,0,NA,2,NA,NA,5,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.5021,-73.45232,5.3,70,4,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.4272,-73.45003,3,80,4,3,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2011,9,41.42762,-73.44931,0.75,5,6,3,0,NA,2,0,NA,5,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,39,4,2,74.23,64.54,0
2012,9,41.5716,-73.44375,7,80,4,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2011,9,41.57144,-73.44276,1.5,5,7,3,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,39,4,2,74.23,64.54,0
2011,9,41.51251,-73.4413,2,50,7,3,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,39,4,2,74.23,64.54,0
2012,9,41.5122,-73.44124,3,80,4,3,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.4803,-73.43558,1.3,80,4,3,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2012,9,41.4804,-73.43499,2,30,4,3,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,39,4,2,73.69,63.04,0
2011,9,41.48043,-73.43498,2,30,1,3,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,39,4,2,74.23,64.54,0
2011,9,41.47037,-73.43451,9.5,70,1,3,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,39,4,2,74.23,64.54,0
2012,9,41.5705,-73.48869,2.5,80,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2012,9,41.5139,-73.45335,2,0.5,1,4,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2012,9,41.51435,-73.45335,3,60,1,4,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,23,2,9,73.69,63.04,0
2012,9,41.5021,-73.45249,5,80,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2012,9,41.5022,-73.45151,2,0.5,5,4,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2011,9,41.42759,-73.44934,1,10,6,4,0,NA,2,0,NA,5,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,23,2,9,74.23,64.54,0
2012,9,41.4276,-73.44931,0.1,0.5,5,4,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2011,9,41.57145,-73.44283,1.3,10,6,4,0,NA,0,0,NA,4,0,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,23,2,9,74.23,64.54,0
2012,9,41.5715,-73.44279,2,0.5,5,4,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2011,9,41.51296,-73.4412,0.5,0.5,7,4,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,23,2,9,74.23,64.54,0
2012,9,41.5127,-73.44117,1.8,30,5,4,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2011,9,41.47027,-73.43514,2.1,20,5,4,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,23,2,9,74.23,64.54,0
2012,9,41.4703,-73.43502,4.2,20,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,23,2,9,73.69,63.04,0
2011,9,41.48051,-73.434607,0.5,5,1,4,0,NA,0,3,NA,0,0,0,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,0,NA,NA,23,2,9,74.23,64.54,0
2012,9,41.5145,-73.4534,3,70,4,5,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2012,9,41.5141,-73.45338,18,20,5,5,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2012,9,41.4238,-73.45255,0.1,1,5,5,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2012,9,41.5022,-73.45158,1,5,5,5,0,NA,0,NA,NA,3,0,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2012,9,41.4276,-73.44938,1.8,5,5,5,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2011,9,41.57145,-73.44297,2.5,20,6,5,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,45,6,4,74.23,64.54,0
2012,9,41.5715,-73.44285,1,5,5,5,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2011,9,41.51268,-73.4412,1.7,30,7,5,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,45,6,4,74.23,64.54,0
2012,9,41.5129,-73.44118,1.5,10,5,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2011,9,41.48041,-73.4352,2,50,1,5,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,45,6,4,74.23,64.54,0
2012,9,41.4804,-73.43513,2,40,4,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,45,6,4,73.69,63.04,0
2011,9,41.48051,-73.43461,0.5,5,1,5,0,NA,2,0,NA,4,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,45,6,4,74.23,64.54,0
2011,9,41.44734,-73.42949,0.3,0.1,1,5,0,NA,2,0,NA,4,0,0,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,NA,45,6,4,74.23,64.54,0
2012,9,41.5146,-73.45346,5,80,4,6,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2012,9,41.514,-73.45338,12,10,1,6,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2012,9,41.4239,-73.45257,4,5,1,6,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2012,9,41.5022,-73.45164,15,10,5,6,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2012,9,41.4276,-73.44942,2.5,10,5,6,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,38,4,2,73.69,63.04,0
2011,9,41.57146,-73.44309,7.1,80,4,6,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,38,4,2,74.23,64.54,0
