transect,point,lattitude,longitude,year,potfol,elonut,cerdem,najfle,potcri,myrspi,valame,najmin,potgra,potper,zanpal,calsp,nymodo,lemmin,spipol,stupec,elasp,potbic,potpus,unidentif3,elesp,spaspp,typha,point_sum,yearly_sum,potfol_sum,elonut_sum,cerdem_sum,najfle_sum,potcri_sum,myrspi_sum,valame_sum,najmin_sum,potgra_sum,potper_sum,zanpal_sum,calsp_sum,nymodo_sum,lemmin_sum,spipol_sum,stupec_sum,elasp_sum,potbic_sum,potpus_sum,unidentif3_sum,elesp_sum,spaspp_sum,typha_sum,other_sum
17,3,41.42753,-73.44944,2014,0,NA,4,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,7,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
17,4,41.42745,-73.44959,2014,0,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,7,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
17,5,41.42739,-73.449700000000007,2014,0,NA,0,NA,NA,3,0,1,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
17,6,41.42738,-73.44978,2014,0,NA,2,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,1,41.42762,-73.44926,2014,0,NA,2,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,2,41.9715,-73.4437,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,3,41.57155,-73.44358,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,4,41.57149,-73.44344,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,5,41.57148,-73.44336,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,6,41.57146,-73.44319,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,7,41.57151,-73.44313,2014,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,8,41.57149,-73.443,2014,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,9,41.5715,-73.44288,2014,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
18,10,41.57149,-73.4428,2014,0,NA,0,NA,NA,3,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,6,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,1,41.57151,-73.44273,2014,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,2,41.51233,-73.4412,2014,0,NA,0,NA,NA,0,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,3,41.51267,-73.44117,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,4,41.51256,-73.44116,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,5,41.51283,-73.44116,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,6,41.51243,-73.44115,2014,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,7,41.51224,-73.44112,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,8,41.51274,-73.44112,2014,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,9,41.51285,-73.44112,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
19,10,41.51292,-73.44112,2014,2,NA,0,NA,NA,0,0,0,NA,0,NA,NA,2,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,1,41.48025,-73.43552,2014,0,NA,0,NA,NA,5,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,8,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,2,41.4803,-73.43542,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,3,41.47027,-73.43534,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,3,0,NA,NA,NA,0,NA,NA,3,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,4,41.48035,-73.43529,2014,0,NA,1,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,5,41.47028,-73.43521,2014,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,6,41.48037,-73.43518,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,7,41.47031,-73.4351,2014,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
20,8,41.48041,-73.43509,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,1,41.4703,-73.43499,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,2,41.48043,-73.43495,2014,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,3,41.47032,-73.43488,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,4,41.48046,-73.43487,2014,0,NA,0,NA,NA,5,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,7,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,5,41.47032,-73.43476,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,6,41.48048,-73.43475,2014,0,NA,0,NA,NA,5,0,5,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,10,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,7,41.7148047,-73.43468,2014,0,NA,0,NA,NA,3,0,5,NA,2,NA,NA,0,NA,NA,0,2,NA,NA,NA,2,NA,NA,14,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,8,41.47033,-73.43464,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,9,41.4805,-73.43462,2014,0,NA,0,NA,NA,2,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
21,10,41.47036,-73.43453,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,1,41.57052,-73.48875,2015,NA,NA,2,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
22,2,41.44729,-73.42957,2014,0,NA,0,NA,NA,0,2,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,3,41.57102,-73.48845,2015,NA,NA,2,NA,NA,2,0,0,NA,0,NA,NA,2,NA,0,0,0,NA,NA,NA,0,NA,NA,6,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
22,4,41.44728,-73.4298,2014,0,NA,0,NA,NA,2,3,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,5,41.44712,-73.42991,2014,0,NA,2,NA,NA,5,2,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,9,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,6,41.44708,-73.42997,2014,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,7,41.44732,-73.4295,2014,0,NA,0,NA,NA,4,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,6,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,8,41.44725,-73.42974,2014,0,NA,0,NA,NA,2,3,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,7,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,9,41.47039,-73.43442,2014,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
22,10,41.44716,-73.42981,2014,0,NA,2,NA,NA,2,3,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,9,402,2,0,46,0,0,250,15,68,0,2,0,0,8,0,0,7,2,0,0,0,2,0,0,106
23,1,41.51228,-73.44124,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,2,41.57147,-73.44336,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,3,41.42751,-73.44948,2015,NA,NA,4,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,4,41.51466,-73.45248,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,5,41.42398,-73.45265,2015,NA,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,7,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,6,41.42425,-73.45273,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
23,7,41.51448,-73.45346,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,1,41.51293,-73.4412,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,3,NA,0,0,0,NA,NA,NA,0,NA,NA,5,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,2,41.47027,-73.43532,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,4,0,NA,NA,NA,2,NA,NA,8,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,3,41.47027,-73.43508,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,4,41.48044,-73.43462,2015,NA,NA,0,NA,NA,2,0,3,NA,2,NA,NA,0,NA,0,0,0,NA,NA,NA,2,NA,NA,9,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,5,41.5712,-73.48934,2015,NA,NA,2,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,6,41.57063,-73.48873,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,7,41.57078,-73.48866,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,8,41.57067,-73.48863,2015,NA,NA,3,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,5,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,9,41.57094,-73.48848,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
24,10,41.57115,-73.48839,2015,NA,NA,2,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,1,41.51422,-73.45334,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,2,41.5142,-73.45337,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,3,41.51405,-73.45337,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,4,41.51385,-73.45338,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,5,41.51393,-73.45339,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,6,41.51382,-73.45339,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,7,41.51429,-73.4534,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,8,41.51438,-73.45347,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,9,41.44731,-73.47951,2015,NA,NA,2,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,5,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
25,10,41.57112,-73.48838,2015,NA,NA,2,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,1,41.50196,-73.45237,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,2,41.42384,-73.45257,2015,NA,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,7,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,3,41.50188,-73.45251,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,4,41.42442,-73.45284,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,5,41.42388,-73.45259,2015,NA,NA,4,NA,NA,4,0,0,NA,0,NA,NA,0,NA,2,0,0,NA,NA,NA,0,NA,NA,10,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,6,41.42407,-73.45266,2015,NA,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,9,NA,NA,NA,0,NA,NA,15,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,7,41.4238,-73.45257,2015,NA,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,8,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,8,41.42431,-73.4528,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,9,41.42448,-73.45291,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
26,10,41.42414,-73.45271,2015,NA,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,6,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,1,41.42726,-73.44997,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,2,41.42722,-73.45013,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,3,41.50211,-73.45153,2015,NA,NA,0,NA,NA,1,0,2,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,4,41.50212,-73.4516,2015,NA,NA,0,NA,NA,2,0,3,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,5,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,5,41.50208,-73.45165,2015,NA,NA,0,NA,NA,2,0,3,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,5,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,6,41.50205,-73.45177,2015,NA,NA,0,NA,NA,2,0,2,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,7,41.5021,-73.4519,2015,NA,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,3,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,8,41.50199,-73.45202,2015,NA,NA,0,NA,NA,4,0,9,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,13,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,9,41.50193,-73.45214,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
27,10,41.50195,-73.45226,2015,NA,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,2,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
28,1,41.42743,-73.44971,2015,NA,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,6,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
28,2,41.42746,-73.4496,2015,NA,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,7,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
28,3,41.42736,-73.44979,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
28,4,41.42733,-73.44987,2015,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
29,1,41.57142,-73.44346,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
29,2,41.57163,-73.44357,2015,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
29,3,41.42763,-73.4493,2015,NA,NA,3,NA,NA,5,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,8,357,0,0,66,0,0,204,11,50,0,2,0,0,5,0,2,4,9,0,0,0,4,0,0,87
